id,tweet_id,H1,H2,H3,I1,I2,I3,hostility_set1,identity_set1,hostility_set2,identity_set2,hostility_set3,identity_set3
1020,1561354792508719105,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1428,1561369511596548107,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1750,1561379493301854211,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1992,1561380851438727168,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1711,1561380943398584320,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
138,1561390320029503488,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1736,1561391019614158848,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1727,1561394011860275200,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
114,1561394891422302212,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
126,1561404893159718912,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1738,1561412196332179456,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
532,1561412439819927553,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
144,1561414663002365953,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
131,1561415679055740929,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
576,1561416779083169793,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1744,1561416904769556481,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
533,1561421941088681985,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
129,1561422450671304705,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1689,1561423934872064000,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2753,1561423976223711234,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
142,1561451064255193089,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
133,1561473088834895874,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1713,1561474788664778753,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1735,1561477599427264516,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2315,1572848660941254657,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2357,1572848738078441472,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2366,1572849378007846914,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2370,1572849564855709696,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2385,1572851532223201280,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2368,1572880332994625537,not hostile,not hostile,not hostile,none,none,none,hostile,race,not hostile,none,not hostile,none
2314,1572882805226446848,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
795,1572883835272003584,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2380,1572885101695885315,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2305,1572885711023673344,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2318,1572889998416027648,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2344,1572891462949298178,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
785,1572893436252139521,hostile,hostile,hostile,none,none,none,not hostile,none,hostile,none,hostile,none
2362,1572895230034051074,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2356,1572896960037941248,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2352,1572897732276195328,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2335,1572898305046085633,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
807,1572898543500656642,hostile,hostile,hostile,none,none,none,not hostile,none,hostile,none,hostile,none
2364,1572899823057002497,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2307,1572900075361255424,not hostile,not hostile,not hostile,none,none,none,hostile,race,not hostile,none,not hostile,none
2375,1572900967112220674,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
1331,1572902355074424832,hostile,hostile,hostile,race,race,race,hostile,none,hostile,race,hostile,race
793,1572905510424174592,hostile,hostile,hostile,none,none,none,not hostile,none,hostile,none,hostile,none
787,1572906052126916608,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
810,1572907291393011712,hostile,hostile,hostile,none,none,none,hostile,gender,hostile,none,hostile,none
2343,1572909259926704129,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2346,1572909521441558529,not hostile,not hostile,not hostile,none,none,none,hostile,gender,not hostile,none,not hostile,none
2374,1572909815147421696,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2325,1572909887042064389,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2324,1572910037286400000,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2558,1573279570433826816,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2534,1573330120173125633,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
904,1573330414290501638,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
896,1573331873547304962,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2531,1573339467246866432,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2551,1573339624663293952,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2543,1573340817066020865,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
437,1573342420598661121,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2554,1573352077396672513,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2546,1573360488494268417,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2530,1573361041869881345,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
901,1573364673189220352,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
909,1573370339660529670,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
893,1573375232714448898,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
900,1573375966365323265,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
895,1573406458737266688,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2528,1573408325961760768,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2538,1573413043865886720,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
899,1573415550558310400,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2562,1573433242958680067,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
891,1573458081366802433,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2539,1573461274272333829,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
342,1575314754905821185,hostile,not hostile,hostile,gender,none,gender,hostile,gender,hostile,gender,hostile,gender
3102,1575346688625106944,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
551,1575353305429049344,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1965,1575356305493184513,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1787,1575360027413696512,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1650,1575369027458895873,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1576,1575381955738304513,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1244,1575383726816624641,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1298,1575389580202835969,hostile,hostile,hostile,race,race,none,hostile,race,hostile,race,hostile,race
550,1575399174362873856,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1907,1575409671426674688,not hostile,not hostile,not hostile,none,none,gender,not hostile,none,not hostile,none,not hostile,none
1794,1575424080634953729,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1934,1575424118689878016,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1614,1575426127241396224,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
547,1575431119817818113,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
662,1575435528459243521,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
11,1575439247351463937,hostile,hostile,hostile,gender,gender,none,hostile,gender,hostile,gender,hostile,gender
1644,1575443261052821504,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3115,1575445180626468864,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
357,1575450130349793281,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1664,1575458370114523136,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
410,1575459042725662720,hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3103,1575482447038644226,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1535,1575484815352115200,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
856,1575487366940495879,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1536,1575510719143051264,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1795,1575510730325073921,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1798,1575511553775919104,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3116,1575511657765380098,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1657,1575511678309076992,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
49,1575512266476224513,hostile,hostile,hostile,none,gender,none,hostile,none,hostile,none,hostile,none
1951,1575536005364568066,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2134,1575538071453343744,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1953,1575541033395437568,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
556,1575549699859193856,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1962,1575560571931734017,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
267,1575570896248459264,hostile,hostile,not hostile,none,none,none,hostile,none,hostile,none,hostile,none
51,1575571685524512769,hostile,hostile,hostile,none,gender,none,hostile,none,hostile,none,hostile,none
1793,1575571727723028481,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
77,1575577084214546432,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1791,1575577135691214848,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1651,1575582356315918336,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1792,1575583494037995520,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
78,1575583528829734912,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
553,1575597994727989249,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3118,1575600951359983616,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
172,1575601054812471297,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3114,1575609857637756928,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
48,1575610682732556289,hostile,hostile,hostile,none,gender,none,hostile,none,hostile,none,hostile,none
413,1577469001482895360,hostile,not hostile,not hostile,none,none,none,not hostile,none,hostile,none,hostile,none
21,1577540913664036866,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
1246,1577542957128945665,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1652,1577551070301241345,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
50,1577603826508566528,hostile,hostile,hostile,none,gender,none,hostile,gender,hostile,gender,hostile,gender
3105,1577616200405753856,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2463,1577617277708558337,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
852,1577622802185785345,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
557,1577628981494517761,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
320,1577652045594738690,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1971,1577659617059946496,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1424,1577660931730964480,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
554,1577669320284557315,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1909,1577673716166787073,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
671,1577674958318231554,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
953,1577681602401996811,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1970,1577693894598426625,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2127,1577718293682688011,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
952,1577730061972770826,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
465,1577731726545227796,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
954,1577736108297060352,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1957,1577740154042720257,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3112,1577745476983701512,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
927,1577752272704086016,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1920,1577766972900708372,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3026,1578945909639245824,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3027,1578959475893235714,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
331,1578997457933209600,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1183,1579004232455585792,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3066,1579008580052623360,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3021,1579012370307088386,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2994,1579015289014194176,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1188,1579020978813689856,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
454,1579029707705569280,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3029,1579033329739104256,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1191,1579043936261197826,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3024,1579053143039836160,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3030,1579071049135947777,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1185,1579074781710004234,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1184,1579078114512371713,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1194,1579086587585232899,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3032,1579093695097356291,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3025,1579095650775756800,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3033,1579111145360994305,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1231,1579119323452674048,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1196,1579133793038118913,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1190,1579136709278969857,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3022,1579139023024828417,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
455,1579146932072898561,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1886,1579153396514160641,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1186,1579169476787859456,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1885,1579178957123260416,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3031,1579187998637588480,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
332,1579188212387700737,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1189,1579203131216646144,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3023,1579205982646726656,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1193,1579216937795846144,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2376,1580858338975154176,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
776,1580872057235341312,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
790,1580884966367338496,hostile,hostile,hostile,none,none,none,not hostile,none,hostile,none,hostile,none
2569,1580908921509662721,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2361,1580914660382896129,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2329,1580933627697049601,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2311,1580934774281371648,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2300,1580935533798518784,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
768,1580939729444356096,hostile,hostile,hostile,none,none,none,not hostile,none,hostile,none,hostile,none
2331,1580940020181237761,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2337,1580940234581487616,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1840,1580940283520303105,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2309,1580943869935378432,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2342,1580948549160046593,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2326,1580952971344760834,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2360,1580956710889746432,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2369,1580965763053424642,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2313,1580968932340817922,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2367,1580968944013176834,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
480,1580971653483593729,hostile,hostile,hostile,gender,gender,gender,hostile,race,hostile,gender,hostile,gender
479,1580972073265963008,hostile,hostile,hostile,gender,gender,gender,hostile,none,hostile,gender,hostile,gender
784,1580972954216988672,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2363,1580975673325555712,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2359,1580977177947885568,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2312,1580978421332865024,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1842,1580985991435030528,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2310,1580986283513348096,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2529,1580997007157886976,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
4,1580998668655546368,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
1398,1580999086685052928,not hostile,hostile,hostile,none,gender,gender,hostile,none,hostile,gender,hostile,gender
1623,1580999426252091393,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1627,1580999661602869248,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2386,1580999777021726720,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1415,1580999920600829952,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1621,1581000298646364160,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
353,1581000346989518848,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
69,1581000475406569473,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2557,1581000673700651008,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
781,1581000832270864385,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
40,1581001269963292672,hostile,hostile,hostile,none,gender,gender,hostile,gender,hostile,gender,hostile,gender
1622,1581001894881001473,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
174,1581001960513499136,hostile,hostile,hostile,none,race,none,hostile,none,hostile,none,hostile,none
888,1581002927451230208,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1625,1581003969866104832,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
889,1581004030603452416,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
55,1581004200036925451,hostile,hostile,hostile,none,none,"gender,race",hostile,none,hostile,none,hostile,none
2563,1581004347155959808,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
276,1581004749339471873,hostile,hostile,not hostile,none,religion,none,hostile,none,hostile,none,hostile,none
1529,1581006764098846723,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
890,1581006824571928576,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
45,1581007314978770944,hostile,hostile,hostile,none,gender,none,hostile,none,hostile,none,hostile,none
2544,1581010425637847040,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1626,1581010560807600128,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2526,1581010830081990657,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
912,1581013181841182720,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1464,1581013262216273920,not hostile,hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
352,1581014164511723520,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
46,1581015956557479936,hostile,hostile,hostile,none,gender,none,hostile,none,hostile,none,hostile,none
1463,1581018200283938818,not hostile,hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
278,1581018332115132416,hostile,hostile,not hostile,race,gender,none,not hostile,none,hostile,gender,hostile,gender
894,1581019891913539584,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1538,1581022066228154370,not hostile,not hostile,hostile,none,none,"race,religion",not hostile,none,not hostile,none,not hostile,none
902,1581023854134063104,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2532,1581024191544889344,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2371,1581025586733948929,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
911,1581037152963821569,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
769,1581045088972460033,hostile,hostile,hostile,none,none,none,not hostile,none,hostile,none,hostile,none
908,1581046226778468352,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2533,1581055234776117248,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2525,1581059326004772865,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
897,1581063234857013248,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1369,1582554565354074112,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
2397,1582631563371503619,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
333,1582702820163465216,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3064,1582712217753260032,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3070,1582725006705893377,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1200,1582732804290273280,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3121,1582755551108161536,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3045,1582757835561390082,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3039,1582758527235653632,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1212,1582762708424097793,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1224,1582762740703428608,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3073,1582763134250405888,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1208,1582763983387312129,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1367,1582765766432428039,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1375,1582768904647999498,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1217,1582769786505015297,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3063,1582770042508148738,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
503,1582771132783919106,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,none
1210,1582771379891761153,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3057,1582771555364241415,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3068,1582776823447838725,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1374,1582781933532024849,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
3075,1582782221450358784,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1215,1582783597483724804,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
